Tree name	Trait species	Non-trait species	Permutations	Selective Pressure	p-value	FDR
OG0005625_1 	10	8	177756	constrained	0.664382636873017	0.8266323362992777
OG0005409_1 	10	8	1142981	constrained	0.6646030443387163	0.8267688437984464
OG0004937_1 	8	8	2000	constrained	0.665	0.8271248959200667
OG0000970_1 	9	9	65946	constrained	0.6650592909350075	0.8270609130858427
OG0005792_1 	10	9	2945157	constrained	0.6651305902621448	0.827011882581648
OG0005388_1 	9	9	177756	constrained	0.6653165012714057	0.8271053508648685
OG0004852_1 	10	9	2945157	constrained	0.6656745263735473	0.8274127204999209
OG0000417_3 	6	8	6538	constrained	0.6659528907922913	0.8276209885736479
OG0008447_1 	7	6	6538	constrained	0.6659528907922913	0.8274833041636372
OG0006467_1 	8	6	2000	constrained	0.666	0.8274041916167665
OG0007672_1 	8	5	2000	constrained	0.666	0.8272665890570431
OG0003743_1 	10	8	427482	constrained	0.6661535870348364	0.8273197774464904
OG0002461_1 	10	9	2945157	constrained	0.6662042139560215	0.8272450995906109
OG0005651_1 	10	9	2945157	constrained	0.666245635193885	0.8271590174971953
OG0001458_2 	5	7	2000	constrained	0.667	0.8279579524680074
OG0002425_1 	10	8	177756	constrained	0.6670379621503634	0.8278674874212469
OG0001536_1 	10	6	12817	constrained	0.6671867686066469	0.8279145995552494
OG0003765_1 	10	9	2945157	constrained	0.6674951479518176	0.8281596777495226
OG0005229_1 	10	9	2945157	constrained	0.6675195949405599	0.8280524588292711
OG0004860_1 	10	8	427482	constrained	0.6677863966838525	0.8282458646349542
OG0002681_1 	8	9	40822	constrained	0.668250857422832	0.8286843191252087
OG0007049_1 	10	7	177756	constrained	0.6683131554075341	0.8286239969686042
OG0000192_4 	10	8	427482	constrained	0.6683727893702629	0.828560392333028
OG0007211_1 	6	9	6538	constrained	0.6684001223615784	0.8284567729702339
OG0005001_1 	10	8	1142981	constrained	0.6685453912337463	0.82849934082045
OG0006197_1 	10	8	267920	constrained	0.6685577784413257	0.8283772473752923
OG0005877_1 	10	7	177756	constrained	0.6687331233123313	0.8284570738132032
OG0003415_1 	10	7	177756	constrained	0.6689506964603164	0.8285891794132841
OG0000741_1 	3	8	2000	constrained	0.669	0.8285128502735866
OG0002800_1 	10	9	2945157	constrained	0.6691100073748416	0.8285117117179529
OG0000520_1 	9	3	1772388	accelerated	0.6691789308339333	0.8284597106578233
OG0003969_1 	10	9	2945157	constrained	0.6692437867299028	0.8284026919266895
OG0005616_1 	10	8	712130	constrained	0.6693066637458188	0.8283432430020746
OG0005003_1 	10	8	1142981	constrained	0.6696080798748544	0.8285789841923935
OG0007090_1 	10	7	177756	constrained	0.6696520995544354	0.8284961953904386
OG0000082_3 	10	8	1142981	constrained	0.6697025690558431	0.828421412434265
OG0003908_1 	9	9	65946	constrained	0.6697297789100173	0.828317886848637
OG0000529_3 	7	9	12817	constrained	0.6698392885005461	0.8283161665249302
OG0000059_8 	6	9	2000	constrained	0.6699999999999999	0.8283777520278099
OG0001288_1 	7	7	2000	constrained	0.6699999999999999	0.8282406487917907
OG0007651_1 	8	7	2000	constrained	0.67	0.8281035909316565
OG0002842_1 	9	8	177756	constrained	0.6703084037490015	0.8283476948380695
OG0003124_1 	10	9	2945157	constrained	0.6703479757214239	0.8282595584223846
OG0007098_1 	10	7	177756	constrained	0.6703834556010622	0.8281663959451429
OG0000068_2 	5	3	2000	constrained	0.671	0.8287909707292873
OG0002572_1 	9	8	177756	constrained	0.6711222124710277	0.8288048619289196
OG0001055_2 	9	9	177756	constrained	0.6713247372803168	0.8289179141588174
OG0004526_1 	9	9	108827	constrained	0.6715430419760346	0.829050410003141
OG0000031_6 	10	3	108827	accelerated	0.6717452032639859	0.8291629355773774
OG0003795_1 	9	9	267920	constrained	0.6717975515079129	0.8290905340734634
OG0004358_1 	10	9	2945157	constrained	0.6718419583667782	0.8290083573503165
OG0004484_1 	3	9	2000	constrained	0.6719999999999999	0.8290664023785926
OG0003062_1 	10	9	2945157	constrained	0.6722826489236939	0.8292781345683022
OG0009125_1 	3	3	2000	accelerated	0.6726726726726726	0.8296222246024095
OG0004345_1 	8	9	23647	constrained	0.6727841677943166	0.8296227421587833
OG0000941_1 	9	5	2000	constrained	0.673	0.829751898316276
OG0001442_3 	5	6	2000	constrained	0.673	0.8296149529625352
OG0006099_1 	5	9	427482	constrained	0.6733832672901394	0.8299504329026487
OG0004686_1 	10	9	2945157	constrained	0.6736347375412033	0.8301233880044955
OG0003928_1 	10	9	2945157	constrained	0.6736516719261325	0.8300073140244613
OG0005997_1 	10	8	1142981	constrained	0.673837345623926	0.8300991480232729
OG0001387_2 	10	7	177756	constrained	0.6738748874887489	0.830008498458685
OG0002988_1 	9	8	108827	constrained	0.6739685748414959	0.8299870215154382
OG0005772_1 	10	9	2945157	constrained	0.6742173446250568	0.830156502968109
OG0001905_1 	9	7	12817	constrained	0.6745709828393136	0.8304550306291139
OG0005807_1 	10	8	177756	constrained	0.6746101397421184	0.8303663700945751
OG0004711_1 	10	9	2945157	constrained	0.6746750927287865	0.830309485515127
OG0000004_3 	3	5	2000	constrained	0.675	0.8305724876441517
OG0005995_1 	10	8	1142981	constrained	0.6759563529975817	0.8316122550714772
OG0001174_1 	5	8	2000	constrained	0.6759999999999999	0.8315289855072464
OG0006873_1 	6	6	2000	constrained	0.676	0.8313920632306934
OG0003120_1 	10	6	12817	accelerated	0.6760299625468165	0.831292030006943
OG0003230_1 	10	9	2945157	constrained	0.6761480238005018	0.8313003439943947
OG0005391_1 	10	9	2945157	constrained	0.6763598384607183	0.8314239028082793
OG0006992_1 	8	7	23647	constrained	0.6763934703543939	0.831328423576924
OG0002548_1 	10	9	2945157	constrained	0.6767204907868807	0.8315935086685113
OG0002901_1 	3	8	2000	constrained	0.677	0.8318001316005922
OG0005460_1 	10	9	2945157	constrained	0.6771177543539408	0.8318079781693395
OG0000625_1 	8	3	23647	accelerated	0.6771546984690857	0.8317165668254565
OG0003707_1 	10	9	2945157	constrained	0.6776786769289693	0.8322232880602551
OG0004352_1 	8	9	2000	constrained	0.6779999999999999	0.8324810126582278
OG0001334_2 	8	8	65946	constrained	0.6780699360082492	0.8324300381403046
OG0006144_1 	10	8	427482	constrained	0.6782633105642369	0.8325305943474587
OG0002674_1 	9	8	177756	constrained	0.6784918652534936	0.8326742920766257
OG0006190_1 	10	8	427482	constrained	0.6791194909703377	0.8333076191978729
OG0004935_1 	8	6	23647	constrained	0.679269221009896	0.8333544368795849
OG0002964_1 	9	9	427482	constrained	0.679546741149335	0.8335579914016066
OG0004018_1 	10	9	2945157	constrained	0.6796215334509506	0.83351284619789
OG0005133_1 	10	8	712130	constrained	0.6797852053440281	0.8335767031217445
OG0001823_1 	10	9	2945157	constrained	0.6798544589270217	0.8335247790095084
OG0000008_14 	9	9	427482	constrained	0.6798648831997605	0.8334007570357806
OG0004669_1 	10	9	2945157	constrained	0.680723006110389	0.8343157421461267
OG0005688_1 	9	9	177756	constrained	0.6811809446657215	0.8347400288282648
OG0004065_1 	10	6	12817	constrained	0.6813855515681073	0.8348537868540344
OG0004012_1 	9	9	177756	constrained	0.6816197484191813	0.8350037561001911
OG0004774_1 	10	8	427482	constrained	0.6816769750446801	0.8349369181057258
OG0007120_1 	6	8	2000	constrained	0.6819999999999999	0.8351956058370223
OG0007771_1 	6	8	2000	constrained	0.6819999999999999	0.8350586885245901
OG0005736_1 	9	9	177756	constrained	0.6823735907648687	0.8353791754503859
OG0002717_1 	6	9	2945157	constrained	0.6824248433032956	0.8353050073143747
OG0004313_1 	8	9	1142981	constrained	0.682689110920576	0.835491556523969
OG0006872_1 	8	9	40822	constrained	0.6829650678555681	0.8356923479379486
OG0002226_1 	9	7	2000	constrained	0.683	0.8355981981981982
OG0004931_1 	10	5	2000	constrained	0.683	0.8354613494923027
OG0002382_1 	9	8	177756	constrained	0.6831872545820723	0.8355535622193381
OG0001809_1 	9	9	108827	constrained	0.683384485325198	0.835657943826769
OG0001444_1 	10	9	2945157	constrained	0.6834283704212258	0.835574807444121
OG0005876_1 	10	8	1142981	constrained	0.6836852180425341	0.8357520284058408
OG0003799_1 	10	9	2945157	constrained	0.6841965157608378	0.836240185929913
OG0007668_1 	7	8	267920	constrained	0.6843610032845625	0.836304373941819
OG0001181_1 	10	8	1142981	constrained	0.6847928412196803	0.8366951956600348
OG0006612_1 	10	8	1142981	constrained	0.6852617875253284	0.8371312219539873
OG0002366_1 	6	9	23647	constrained	0.685443626829062	0.8372164266208117
OG0007684_1 	10	6	6538	constrained	0.6855307433465891	0.8371859257775792
OG0004494_1 	9	8	23647	constrained	0.6858399593977331	0.8374266236295028
OG0000023_3 	5	3	2000	constrained	0.6859999999999999	0.8374851258581235
OG0002236_1 	9	8	267920	constrained	0.6861843480338001	0.8375732792064804
OG0004460_1 	10	9	2945157	constrained	0.6864510713892816	0.8377619366350564
OG0007065_1 	9	8	23647	constrained	0.6867123403535482	0.8379438768339572
OG0006096_1 	7	8	2000	constrained	0.687	0.838157954916694
OG0007934_1 	5	8	2000	constrained	0.687	0.8380210681038707
OG0011031_1 	4	3	2000	accelerated	0.687	0.837884225996081
OG0000679_2 	10	7	177756	constrained	0.6871062106210621	0.837876944837341
OG0005981_1 	10	8	1142981	constrained	0.6875312776687069	0.8382584252216082
OG0006675_1 	10	8	1142981	constrained	0.6876117684525122	0.8382197320992023
OG0002591_1 	10	8	427482	constrained	0.6877155061499666	0.8382093856778884
OG0005192_1 	10	9	2945157	constrained	0.688114693704871	0.8385590874990506
OG0007140_1 	8	7	2000	constrained	0.689	0.8395009787928222
OG0006871_1 	4	7	2000	constrained	0.6890000000000001	0.8393640515413473
OG0005318_1 	10	7	427482	constrained	0.6892161862475846	0.8394904916965443
OG0002860_1 	10	8	427482	constrained	0.6894044661529608	0.8395829052170983
OG0002767_1 	10	9	2945157	constrained	0.6894599489468506	0.8395135896126551
OG0004928_1 	9	7	2000	constrained	0.69	0.8400342298288508
OG0004072_1 	8	6	2000	constrained	0.69	0.8398973272490221
OG0000272_1 	9	8	12817	constrained	0.6901232641597753	0.8399104872102594
OG0006863_1 	4	9	23647	constrained	0.6904923024868889	0.8402227121659454
OG0002290_1 	9	9	177756	constrained	0.690497085893022	0.8400916655049651
OG0001836_1 	10	7	177756	constrained	0.690512624330528	0.8399737444828523
OG0004821_1 	9	7	23647	constrained	0.6911366711772666	0.8405959610850032
OG0001445_2 	9	8	12817	constrained	0.6919475655430711	0.841445191638098
OG0001379_1 	10	8	1142981	constrained	0.6921245017445502	0.8415233442178163
OG0004697_1 	9	9	177756	constrained	0.6924660770944441	0.8418016161813807
OG0001896_1 	10	9	2945157	constrained	0.6926293687108424	0.8418631008789718
OG0000435_2 	6	9	2000	constrained	0.6930000000000001	0.8421765375854215
OG0003384_1 	8	8	6538	constrained	0.6931783420006118	0.8422562284695899
OG0006128_1 	9	9	65946	constrained	0.6932338580050343	0.8421866762263502
OG0001463_1 	10	9	2945157	constrained	0.6938252339101465	0.8427680390429151
OG0000218_2 	3	5	2000	constrained	0.6950000000000001	0.844057723577236
OG0004855_1 	10	8	1142981	constrained	0.6951724186201961	0.8441298641967557
OG0000342_5 	10	9	2945157	constrained	0.6958460066427495	0.8448104394692288
OG0000328_2 	6	9	2000	constrained	0.696	0.8448600682593856
OG0000512_1 	8	5	2000	constrained	0.696	0.8447227819304517
OG0005124_1 	10	9	2945157	constrained	0.6964125402186919	0.8450861515667604
OG0000498_1 	10	8	177756	constrained	0.697281667004208	0.8460033740829158
OG0005207_1 	10	9	2945157	constrained	0.6978875085394689	0.8466009097419673
OG0005630_1 	10	9	2945157	constrained	0.6979364025169533	0.8465227330950186
OG0001733_1 	9	7	2000	constrained	0.698	0.8464624127293392
OG0006827_1 	8	8	2000	constrained	0.698	0.846325
OG0002635_1 	10	9	2945157	constrained	0.6981956195338396	0.8464247820643155
OG0005146_1 	10	9	2945157	constrained	0.698269153197055	0.8463765506700427
OG0001131_2 	10	9	2945157	constrained	0.6989265055610109	0.847035870523315
OG0007904_1 	8	6	2000	constrained	0.699	0.8469875081116157
OG0000727_1 	5	9	65946	constrained	0.699269098959755	0.8471761395183146
OG0005921_1 	10	8	1142981	constrained	0.6994789096648434	0.8472928926835412
OG0000582_1 	6	7	6538	constrained	0.6999082288161518	0.8476754598715481
OG0004474_1 	10	8	712130	constrained	0.7001985570212514	0.8478895950699947
OG0004659_1 	10	8	712130	constrained	0.7001985570212514	0.8477521514656714
OG0006457_1 	9	9	177756	constrained	0.7002070253606067	0.8476250036334476
OG0006787_1 	9	8	23647	constrained	0.7002114164904862	0.8474929622050628
OG0000063_3 	10	8	427482	constrained	0.7002881979208578	0.84744856614888
OG0004815_1 	10	8	1142981	constrained	0.700341390092863	0.8473756427350712
OG0007808_1 	5	9	65946	constrained	0.7006338519394657	0.847592199568492
OG0006206_1 	10	8	427482	constrained	0.7007392158697483	0.8475823811062592
OG0002896_1 	10	7	177756	constrained	0.7007470915187111	0.8474546675118608
OG0000502_3 	5	9	2000	constrained	0.7010000000000001	0.8476232799093412
OG0002571_1 	9	9	108827	constrained	0.701075071211982	0.8475768382781309
OG0005693_1 	10	9	2945157	constrained	0.7012279179178771	0.8476244244907952
OG0001634_1 	10	6	12817	constrained	0.7016229712858926	0.847964720474811
OG0001106_1 	7	3	2000	accelerated	0.7017017017017018	0.8479226678547178
OG0004136_1 	9	6	2000	constrained	0.702	0.8481459074733095
OG0001854_2 	6	9	2000	constrained	0.702	0.8480087336244541
OG0004315_1 	10	8	427482	constrained	0.7021268632276296	0.8480248288239272
OG0000808_3 	10	7	65946	constrained	0.7021715394880504	0.8479416699169359
OG0000300_2 	10	9	2945157	constrained	0.7022795998595665	0.8479350681136602
OG0003152_1 	10	8	712130	constrained	0.7024695206720197	0.8480272910779563
OG0004299_1 	10	9	2945157	constrained	0.7029555051223233	0.8484768370650666
OG0000616_1 	4	9	2000	constrained	0.7030000000000001	0.8483934399741477
OG0001374_2 	4	8	2000	constrained	0.7030000000000001	0.848256381260097
OG0006319_1 	10	7	177756	constrained	0.7033382463799097	0.8485274369587378
OG0001900_1 	10	9	2945157	constrained	0.7035198231124549	0.8486094248751493
OG0000691_3 	10	9	2945157	constrained	0.7038795096778925	0.8489061937323072
OG0007495_1 	6	6	2000	constrained	0.704	0.8489144333225701
OG0000279_2 	10	8	177756	constrained	0.7042462701680956	0.84907431668854
OG0003250_1 	9	8	23647	constrained	0.7049818151061491	0.8498239472285067
OG0000308_2 	4	8	2000	constrained	0.705	0.8497087300306599
OG0000896_2 	4	5	2000	constrained	0.705	0.8495716360116166
OG0006143_1 	10	8	267920	constrained	0.7051582561958794	0.8496252646438173
OG0000693_2 	9	6	12817	constrained	0.7052122347066168	0.8495532550038258
OG0007424_1 	10	7	177756	constrained	0.705562681428475	0.8498383595531818
OG0002598_1 	10	9	2945157	constrained	0.7058538314543106	0.8500519618078435
OG0004144_1 	8	7	2000	constrained	0.706	0.8500909237465741
OG0008044_1 	6	3	2000	accelerated	0.706	0.8499539007092198
OG0007664_1 	7	8	6538	constrained	0.7060263077393698	0.8498485886390577
OG0001831_1 	10	8	177756	constrained	0.7066653165012714	0.8504807039877532
OG0007954_1 	8	5	2000	constrained	0.7067067067067068	0.8503934899939412
OG0002203_1 	9	9	427482	constrained	0.706949064522015	0.8505480932530494
OG0001049_2 	8	7	2000	constrained	0.7070000000000001	0.8504723788049606
OG0000240_1 	8	9	23647	constrained	0.7072654994502241	0.8506547528814371
OG0004798_1 	9	9	108827	constrained	0.7075017458742235	0.850801890184282
OG0006812_1 	10	7	65946	constrained	0.7076395839019805	0.8508306587514314
OG0001577_1 	6	9	2945157	constrained	0.7085348238823768	0.8517699339413282
OG0002229_1 	9	8	177756	constrained	0.7086713396865402	0.8517969482006387
OG0007292_1 	9	8	177756	constrained	0.708960597673215	0.8520075147258637
OG0007122_1 	7	8	2000	constrained	0.7090000000000001	0.8519177927927929
OG0007498_1 	5	9	2000	constrained	0.7090000000000001	0.8517807624256073
OG0000066_6 	9	8	65946	constrained	0.7091559761016589	0.8518311330819058
OG0004621_1 	8	9	23647	constrained	0.7092108601877696	0.8517600763374258
OG0007086_1 	10	7	177756	constrained	0.7095278815428236	0.8520038178847829
OG0004077_1 	10	8	1142981	constrained	0.7095472568390919	0.8518901239882941
OG0004162_1 	10	7	65946	constrained	0.7096627441465486	0.8518918412135281
OG0006438_1 	8	8	2000	constrained	0.71	0.8521597300337458
OG0007487_1 	6	5	2000	constrained	0.71	0.8520228149100256
OG0007545_1 	4	8	2000	constrained	0.71	0.8518859437751004
OG0001975_2 	10	8	1142981	constrained	0.7102244293028448	0.8520183524675471
OG0007099_1 	10	7	177756	constrained	0.7103430429450613	0.8520237976162941
OG0005929_1 	10	8	1142981	constrained	0.7105638904345453	0.8521518461232529
OG0000738_2 	8	8	2000	constrained	0.7110000000000001	0.8525379675710388
OG0008612_1 	3	8	2000	constrained	0.7110000000000001	0.8524011235955057
OG0004453_1 	10	9	2945157	constrained	0.7110437917591063	0.8523168160245168
OG0004384_1 	10	9	2945157	constrained	0.7114005815666988	0.8526076610593186
OG0003783_1 	7	9	427482	constrained	0.7114204173294657	0.8524946409487854
OG0000188_3 	8	8	2000	constrained	0.712	0.8530522938723131
OG0003818_1 	9	9	177756	constrained	0.7120097211908458	0.8529271223054415
OG0005795_1 	10	9	2945157	constrained	0.7120793870362485	0.8528737879688487
OG0004466_1 	10	9	2945157	constrained	0.7123693537138484	0.8530842877807814
OG0005378_1 	10	9	2945157	constrained	0.712843632985507	0.8535154047401012
OG0001493_1 	6	8	2000	constrained	0.7130000000000001	0.8535657958006092
OG0006294_1 	3	8	2000	constrained	0.7130000000000001	0.8534290064102565
OG0003424_1 	8	8	12817	constrained	0.7130597597129037	0.8533637790891969
OG0002156_1 	10	7	177756	constrained	0.7131445415780651	0.8533285134646856
OG0004671_1 	8	9	65946	constrained	0.7133021958024991	0.8533804421670456
OG0004205_1 	8	9	108827	constrained	0.7133038060757539	0.853245696281199
OG0008285_1 	8	3	12817	accelerated	0.7133270911360798	0.8531369165244805
OG0005236_1 	10	9	2945157	constrained	0.7144367617518712	0.8543272772213778
OG0004029_1 	10	8	177756	constrained	0.7145187785503724	0.8542885796370627
OG0004296_1 	10	9	2945157	constrained	0.7145261082057853	0.8541606117460003
OG0006887_1 	10	7	177756	constrained	0.7148595281225036	0.8544224380776091
OG0007303_1 	10	6	6538	constrained	0.714897522178036	0.8543311349036402
OG0006076_1 	10	9	2945157	constrained	0.7155198991697531	0.8549381102061888
OG0004787_1 	10	9	2945157	constrained	0.7163707901945844	0.8558178873901713
OG0002213_2 	10	8	1142981	constrained	0.7164922386685961	0.8558260883760985
OG0007273_1 	10	7	65946	constrained	0.7165170447652554	0.8557188691000467
OG0004132_1 	10	8	1142981	constrained	0.7168544516323205	0.8559849559139572
OG0001019_2 	8	8	2000	constrained	0.717	0.8560218989769821
OG0007113_1 	6	8	2000	constrained	0.7170000000000001	0.8558850887006554
OG0003115_1 	10	8	712130	constrained	0.71702113916123	0.8557735519966806
OG0003030_1 	9	8	40822	constrained	0.717162314438293	0.8558052926249577
OG0006519_1 	10	8	1142981	constrained	0.7174528904419524	0.8560152777493518
OG0001491_2 	10	8	1142981	constrained	0.7178325581720892	0.8563314769185968
OG0006453_1 	10	7	65946	constrained	0.7178818391362368	0.8562535063092548
OG0004260_1 	9	9	177756	constrained	0.7182429847656338	0.856547477760581
OG0000613_1 	9	8	6188055	constrained	0.7182639093810005	0.8564356863292932
OG0003967_1 	10	8	177756	constrained	0.7186255316276244	0.856730103068911
OG0005372_1 	10	9	2945157	constrained	0.7187027612873784	0.8566854331400303
OG0005452_1 	10	9	2945157	constrained	0.7187272082761206	0.8565778711687162
OG0004982_1 	8	8	2000	constrained	0.719	0.8567662731333759
OG0008330_1 	5	6	2000	constrained	0.719	0.8566296059977668
OG0002359_1 	10	9	2945157	constrained	0.7191326208394281	0.8566509641227573
OG0004405_1 	9	9	108827	constrained	0.7191612144379916	0.8565484150274851
OG0003083_1 	9	8	177756	constrained	0.7191993519206102	0.8564572639501017
OG0002482_1 	9	9	427482	constrained	0.7194816131748853	0.8566568099479067
OG0000021_6 	10	7	2000	constrained	0.72	0.8571373924131335
OG0006053_1 	8	7	2000	constrained	0.72	0.8570007968127489
OG0000390_2 	5	9	427482	constrained	0.7202466444287459	0.8571577736198698
OG0005180_1 	10	9	2945157	constrained	0.7207508756775551	0.8576212028732929
OG0003633_1 	10	9	2945157	constrained	0.720858849877833	0.8576130534784222
OG0008439_1 	5	7	2000	constrained	0.721	0.857644370122631
OG0007894_1 	6	7	2000	constrained	0.721	0.8575078025477706
OG0006537_1 	10	8	1142981	constrained	0.721857097362352	0.8583904888074204
OG0006629_1 	10	8	1142981	constrained	0.7218903435556628	0.8582933740874317
OG0001583_2 	8	8	23647	constrained	0.7218979954326313	0.8581658646962157
OG0006401_1 	10	8	65946	constrained	0.7219239984229522	0.8580602075463128
OG0003419_1 	8	7	2000	constrained	0.722	0.8580140015910899
OG0003346_1 	8	8	65946	constrained	0.7226215388348043	0.8586160155197509
OG0005947_1 	10	7	177756	constrained	0.7226216596343178	0.8584795889627358
OG0001356_1 	9	9	427482	constrained	0.7226924174585129	0.8584271097324478
OG0000924_1 	10	7	177756	constrained	0.723236687255994	0.8589370038344759
OG0006107_1 	9	9	267920	constrained	0.7235667363392058	0.8591923614813239
OG0008117_1 	6	7	2000	constrained	0.724	0.8595701796216817
OG0008346_1 	3	9	2000	constrained	0.724	0.8594335664335664
OG0001223_2 	10	8	1142981	constrained	0.7241353365039703	0.8594576240820204
OG0006858_1 	6	9	6538	constrained	0.7246864484551852	0.8599750688769905
OG0001191_1 	5	7	2000	constrained	0.725	0.860210484511517
OG0005017_1 	8	7	2000	constrained	0.725	0.8600738564167725
OG0003637_1 	10	8	267920	constrained	0.725253807106599	0.860238317497092
OG0005699_1 	10	8	1142981	constrained	0.7257958963698656	0.8607446093976702
OG0001580_1 	8	6	2000	constrained	0.726	0.8608499761866962
OG0000093_5 	9	8	65946	constrained	0.7260485852060776	0.8607709337943166
OG0003861_1 	10	9	2945157	constrained	0.7263342962730566	0.8609729977564609
OG0002868_1 	9	9	65946	constrained	0.7269887483698784	0.8616120218303113
OG0001185_2 	4	8	2000	constrained	0.727	0.8614886561954624
OG0007026_1 	10	6	6538	constrained	0.7274395839706332	0.8618728192697747
OG0006681_1 	10	8	1142981	constrained	0.7278030821348518	0.8621667280674398
OG0005933_1 	10	8	1142981	constrained	0.7278240799878213	0.8620548768520515
OG0005903_1 	9	8	177756	constrained	0.7279477947794779	0.8620647025856858
OG0000959_2 	9	6	2000	constrained	0.728	0.8619898541534559
OG0003584_1 	10	8	712130	constrained	0.7280836017738135	0.8619521987079748
OG0002434_1 	10	9	2945157	constrained	0.7281922674174608	0.8619442227164841
OG0007918_1 	5	8	108827	constrained	0.728415481309957	0.8620718158618395
OG0007926_1 	5	8	108827	constrained	0.7284740217970631	0.8620045102665185
OG0007078_2 	3	7	2000	constrained	0.7292707292707292	0.8628105618443016
OG0003686_1 	10	9	2945157	constrained	0.7296695670125215	0.8631457073196901
OG0002638_1 	10	9	2945157	constrained	0.7299083102105565	0.8632913965103162
OG0005712_1 	7	9	2000	constrained	0.73	0.8632631412286257
OG0007008_1 	7	8	2000	constrained	0.73	0.8631264840905493
OG0007910_1 	8	5	2000	constrained	0.73	0.8629898702120924
OG0000315_5 	10	9	2945157	constrained	0.7300002784223368	0.8628536286653637
OG0002339_1 	9	9	108827	constrained	0.730009372760186	0.8627278489154793
OG0005548_1 	10	9	2945157	constrained	0.7300115308296901	0.8625939129515828
OG0000473_3 	10	8	427482	constrained	0.7300224571909797	0.8624703784814025
OG0006312_1 	8	9	177756	constrained	0.730608249510565	0.8630259395214946
OG0002516_1 	7	8	6538	constrained	0.7308045273784032	0.8631212863676934
OG0001544_1 	8	9	23647	constrained	0.7308635710056669	0.8630545473266918
OG0006522_1 	10	7	65946	constrained	0.7310305088857888	0.8631152182845332
OG0003565_1 	9	9	267920	constrained	0.7311361600477755	0.8631035213208211
OG0008708_1 	3	8	2000	constrained	0.732	0.8639867256637168
OG0001557_1 	10	9	2945157	constrained	0.7324232318314146	0.8643496790249384
OG0006256_1 	9	9	108827	constrained	0.7325737388587705	0.8643907196739584
OG0007539_1 	8	8	108827	constrained	0.7325822873210446	0.864264271679179
OG0003578_1 	10	9	2945157	constrained	0.7327366909914205	0.8643099091937648
OG0000659_1 	6	8	2000	constrained	0.733	0.8644839728406758
OG0000870_1 	3	7	2000	constrained	0.733	0.8643474897379223
OG0003503_1 	10	9	2945157	constrained	0.733121324910039	0.8643540924629963
OG0002369_1 	10	9	2945157	constrained	0.7333804616949641	0.8645231484216677
OG0000041_3 	3	4	2000	constrained	0.734	0.8651169323023513
OG0000356_2 	10	9	2945157	constrained	0.7346282009231399	0.8657207372506992
OG0003413_1 	10	8	1142981	constrained	0.7347023765778818	0.8656715650197506
OG0002886_1 	8	8	65946	constrained	0.7348739878082067	0.8657371947854093
OG0006015_1 	10	8	1142981	constrained	0.7351818216814174	0.8659632591292394
OG0005863_1 	10	8	1142981	constrained	0.7352203172736722	0.8658720513587287
OG0000686_2 	9	8	65946	constrained	0.7356018560640524	0.8661848120672249
OG0003133_1 	10	9	2945157	constrained	0.7364906619293835	0.8670946963982605
OG0004869_1 	10	9	2945157	constrained	0.7373415529542149	0.8679596625713208
OG0006835_1 	10	4	177756	constrained	0.7375616012961588	0.8680818783613315
OG0002449_1 	9	7	267920	constrained	0.7377673272869779	0.8681872014347625
OG0004337_1 	10	8	427482	constrained	0.737793580986245	0.8680813258327449
OG0006073_1 	9	9	267920	constrained	0.738242759032547	0.8684730142091815
OG0004856_1 	10	9	2945157	constrained	0.7387003980784667	0.868874531220168
OG0003374_1 	9	7	65946	constrained	0.7389603299769502	0.869043411210493
OG0004984_1 	10	8	1142981	constrained	0.7390208821089985	0.8689777973035437
OG0003665_1 	10	9	2945157	constrained	0.7396214678561412	0.8695471026943993
OG0004343_1 	9	9	267920	constrained	0.7396461630337414	0.869439281035413
OG0004257_1 	10	8	177756	constrained	0.7398681338463962	0.8695633503853237
OG0003726_1 	10	9	2945157	constrained	0.7403593978978307	0.8700038299085742
OG0003564_1 	10	9	2945157	constrained	0.740989586940962	0.8706073973355427
OG0000695_2 	8	9	65946	constrained	0.7411440009705205	0.8706518627318052
OG0004632_1 	10	9	2945157	constrained	0.7413209794550223	0.8707228173532885
OG0005599_1 	10	8	267920	constrained	0.7414078829501344	0.8706879682004015
OG0001053_1 	10	9	2945157	constrained	0.7419301169245145	0.871164289154095
OG0001974_1 	9	5	2000	constrained	0.742	0.8711093995598868
OG0001855_1 	10	9	2945157	constrained	0.7420917386834209	0.8710801817109022
OG0007571_1 	3	8	40822	constrained	0.7422341989220971	0.8711105015319206
OG0002040_1 	10	8	267920	constrained	0.742736637802329	0.8715632282396851
OG0000635_1 	5	8	2000	constrained	0.743	0.8717353125981777
OG0007072_1 	7	7	2000	constrained	0.743	0.871598397989634
OG0004880_1 	9	8	65946	constrained	0.7430625056864708	0.8715348390345871
OG0004373_1 	9	9	267920	constrained	0.7432293221857271	0.8715936265355936
OG0002830_1 	10	9	2945157	constrained	0.743324953448859	0.8715689289339917
OG0000154_5 	9	7	23647	constrained	0.7433815444472638	0.8714984704876179
OG0005742_1 	10	8	427482	constrained	0.7437073079442313	0.8717435472434816
OG0002319_2 	8	4	2000	constrained	0.744	0.8719497881688373
OG0006958_1 	9	4	2000	accelerated	0.744	0.871812990272984
OG0005514_1 	9	9	427482	constrained	0.7443342378590811	0.8720678309912906
OG0001572_1 	9	9	427482	constrained	0.7445634883503323	0.8721996070402497
