Tree name	Trait species	Non-trait species	Permutations	Selective Pressure	p-value	FDR
OG0002458_1 	8	11	1546851	accelerated	0.7183975071759199	0.8551915556685803
OG0007026_1 	6	10	5334	accelerated	0.7184101987251594	0.8550705278363606
OG0000473_3 	7	11	117235	accelerated	0.7184994370329932	0.8550406319744852
OG0001223_2 	8	10	665891	accelerated	0.7185863088086886	0.8550079298158123
OG0006858_1 	8	7	10348	accelerated	0.7185929648241206	0.8548798087493953
OG0004236_1 	6	11	28423	accelerated	0.7186180692372642	0.8547736722378341
OG0003783_1 	8	8	190747	accelerated	0.7187342727730247	0.8547759118059337
OG0005795_1 	8	11	1546851	accelerated	0.7192961133666055	0.8553080533781979
OG0000004_3 	4	4	2000	accelerated	0.72	0.8560089044363173
OG0001733_1 	6	10	2000	accelerated	0.72	0.855872813990461
OG0001481_1 	8	11	1546851	accelerated	0.7201443955569404	0.8559083842917253
OG0001491_2 	8	10	665891	accelerated	0.7202382382622903	0.8558838695942695
OG0002213_2 	8	10	665891	accelerated	0.7208684865759415	0.8564966906290027
OG0004869_1 	8	11	1546851	accelerated	0.7208826643876441	0.8563774517995576
OG0001011_1 	3	6	2000	accelerated	0.721	0.8563807783955519
OG0000977_2 	7	10	17415	accelerated	0.7216352779053744	0.85699920154042
OG0005358_1 	7	7	2000	accelerated	0.722	0.8572961727806893
OG0004468_1 	8	10	1546851	accelerated	0.7223454845891872	0.8575702109039938
OG0007918_1 	8	5	72887	accelerated	0.7223609472326646	0.8574524214095307
OG0005903_1 	8	9	117235	accelerated	0.7223842912465668	0.8573440231191397
OG0000924_1 	7	10	117235	accelerated	0.7225378303222615	0.8573901535184175
OG0006519_1 	8	10	665891	accelerated	0.7233523653914887	0.8582205071456936
OG0006537_1 	8	10	665891	accelerated	0.7234579989427652	0.8582096554172705
OG0000613_1 	8	9	3365971	accelerated	0.7235255810747699	0.8581536753959478
OG0004787_1 	8	11	1546851	accelerated	0.7235538787558295	0.8580511263215445
OG0005017_1 	7	8	2000	accelerated	0.724	0.8584440215667618
OG0000073_5 	7	10	44527	accelerated	0.724520504873557	0.8589249746217831
OG0004925_1 	7	10	117235	accelerated	0.7248920961495812	0.8592292648875108
OG0001185_2 	8	4	2000	accelerated	0.725	0.8592209541924235
OG0005947_1 	7	10	117235	accelerated	0.7250844450510082	0.8591848487553705
OG0006629_1 	8	10	665891	accelerated	0.7252000336392908	0.8591856522771315
OG0006107_1 	8	10	190747	accelerated	0.7256723460026212	0.859609019496451
OG0005699_1 	8	10	665891	accelerated	0.7257046229996635	0.8595110828716116
OG0004337_1 	7	11	117235	accelerated	0.725783888907844	0.8594688212486458
OG0002516_1 	8	7	5334	accelerated	0.7259092613423321	0.8594811634293931
OG0001493_1 	8	6	2000	accelerated	0.726	0.8594525015832805
OG0007487_1 	5	6	2000	constrained	0.726	0.8593164476808611
OG0003346_1 	8	8	44527	accelerated	0.7260477024659749	0.8592368900503474
OG0002381_1 	8	11	1546851	accelerated	0.7262121637224265	0.8592955132382628
OG0001153_1 	7	5	2000	accelerated	0.727	0.8600916139240505
OG0001580_1 	5	9	2000	accelerated	0.727	0.8599555450087011
OG0006294_1 	7	4	2000	accelerated	0.727	0.8598195191395127
OG0008117_1 	7	6	2000	accelerated	0.727	0.859683536296062
OG0006073_1 	8	10	190747	accelerated	0.7272050497001217	0.859790031089154
OG0010244_1 	3	3	2000	accelerated	0.7278225806451613	0.8603841004717582
OG0005274_1 	7	11	314555	accelerated	0.72792299035472	0.8603667718751566
OG0001282_1 	7	3	2000	accelerated	0.728	0.8603217954796901
OG0002571_1 	8	10	72887	accelerated	0.7293856158933129	0.861823048361931
OG0006681_1 	8	10	665891	accelerated	0.7297137382226	0.8620745174103935
OG0005933_1 	8	10	665891	accelerated	0.7298308739829462	0.8620766895372021
OG0000021_6 	6	11	2000	accelerated	0.73	0.8621402622018639
OG0006415_1 	7	6	2000	accelerated	0.73	0.8620041061276058
OG0006835_1 	4	10	117235	accelerated	0.7304149037805377	0.8623578455024603
OG0001544_1 	8	9	17415	accelerated	0.7305925585668351	0.8624314114941943
OG0000659_1 	7	7	2000	accelerated	0.731	0.8627761641673244
OG0004532_1 	8	11	1546851	accelerated	0.731175760992254	0.8628474060825574
OG0002638_1 	8	11	1546851	accelerated	0.7316968158762708	0.8633260363432028
OG0000959_2 	6	9	2000	accelerated	0.732	0.8635474913221837
OG0003419_1 	7	8	2000	accelerated	0.732	0.863411263606247
OG0005863_1 	8	10	665891	accelerated	0.7320270075448123	0.8633069298757984
OG0005418_1 	6	11	28423	accelerated	0.7323904018014215	0.8635992799667604
OG0005599_1 	7	11	314555	accelerated	0.7325199168356868	0.8636158022990271
OG0006522_1 	7	10	72887	accelerated	0.7326784293279917	0.8636665010382143
OG0004856_1 	8	11	1546851	accelerated	0.7328940784633665	0.8637845246958687
OG0000435_2 	8	7	2000	accelerated	0.733	0.8637732072498029
OG0000860_1 	6	10	2000	accelerated	0.733	0.8636370942325874
OG0001049_2 	6	9	2000	accelerated	0.733	0.8635010241058767
OG0007894_1 	7	6	2000	accelerated	0.733	0.8633649968494014
OG0008708_1 	8	3	2000	accelerated	0.733	0.8632290124429043
OG0002065_1 	8	10	72887	accelerated	0.7332345516408737	0.8633692508061122
OG0003665_1 	8	11	1546851	accelerated	0.7334863334281503	0.8635297299704424
OG0006015_1 	8	10	665891	accelerated	0.73486532269691	0.8650170053219136
OG0007926_1 	8	5	72887	accelerated	0.7351004280540007	0.8651575477034099
OG0004405_1 	8	10	72887	accelerated	0.7351553067720338	0.8650859661212617
OG0000300_2 	8	11	1546851	accelerated	0.7356623826640118	0.8655464414128744
OG0005056_1 	8	11	1546851	accelerated	0.7359648113406367	0.8657660312136471
OG0004984_1 	8	10	665891	accelerated	0.7359976452496516	0.8656684589478757
OG0001299_1 	7	11	72887	accelerated	0.736170563055647	0.8657356558614457
OG0005292_1 	8	11	1546851	accelerated	0.7362078840905006	0.8656433950848677
OG0002398_1 	8	10	72887	accelerated	0.736327964218094	0.8656484573048252
OG0002449_1 	7	9	190747	accelerated	0.736466295492435	0.8656749711361322
OG0001356_1 	8	10	1546851	accelerated	0.7366740234771467	0.8657830357652666
OG0002886_1 	8	8	44527	accelerated	0.7369957775581708	0.8660250556030871
OG0006095_1 	7	11	314555	accelerated	0.7372266022380468	0.8661601673371898
OG0004541_1 	8	11	1546851	accelerated	0.7372305997561515	0.8660287815203056
OG0000686_2 	8	9	44527	accelerated	0.73786102501909	0.8666331894545611
OG0003413_1 	8	10	665891	accelerated	0.738316353500889	0.867031785004892
OG0002461_1 	8	11	1546851	accelerated	0.7383788885728324	0.8669690561964617
OG0003207_1 	7	8	2000	accelerated	0.739	0.8675620976605433
OG0001900_1 	8	11	1546851	accelerated	0.7390381300982246	0.8674706591435518
OG0002359_1 	8	11	1546851	accelerated	0.7391725958747452	0.8674923087985354
OG0004833_1 	8	10	72887	accelerated	0.7393189364212607	0.8675278856907982
OG0002830_1 	8	11	1546851	accelerated	0.7395346191192234	0.8676448057672106
OG0005204_1 	6	11	450660	accelerated	0.7395753821028527	0.8675565001542248
OG0000616_1 	8	5	2000	accelerated	0.74	0.867918431372549
OG0003999_1 	8	7	2000	accelerated	0.74	0.8677823086574654
OG0003192_1 	6	11	190747	accelerated	0.7400417308881968	0.8676951578878858
OG0004373_1 	8	10	190747	accelerated	0.7405267683016336	0.8681277275934955
OG0007072_1 	7	7	2000	accelerated	0.7412587412587412	0.8688496015663283
OG0005742_1 	7	11	117235	accelerated	0.7413763690334028	0.8688512713577982
OG0008630_1 	3	5	5334	accelerated	0.7416572928383952	0.8690442843680741
OG0002695_1 	8	10	190747	accelerated	0.7416618610747051	0.8689134652547117
OG0000806_2 	8	10	190747	accelerated	0.7419107932979638	0.8690689333368127
OG0005527_1 	7	10	44527	accelerated	0.7419601149838304	0.8689905670009554
OG0000027_1 	6	5	2000	accelerated	0.742	0.8689011746280345
OG0001864_1 	5	8	2000	accelerated	0.742	0.8687651111807079
OG0006987_1 	7	8	2000	accelerated	0.742	0.8686290903397527
OG0006863_1 	8	5	28423	accelerated	0.7422600619195047	0.8687975082924446
OG0002661_1 	7	10	117235	accelerated	0.7425320299571796	0.8689798071669794
OG0003726_1 	8	11	1546851	accelerated	0.7429156576346176	0.8692927029943719
OG0000285_3 	6	9	2000	accelerated	0.743	0.8692553590987326
OG0002319_2 	4	8	2000	accelerated	0.743	0.8691193679599499
OG0004982_1 	8	8	2000	accelerated	0.743	0.8689834193649304
OG0006036_1 	6	9	2000	accelerated	0.743	0.8688475132937129
OG0007401_1 	7	5	2000	accelerated	0.743	0.8687116497263487
OG0007636_1 	6	7	2000	accelerated	0.743	0.8685758286429018
OG0007910_1 	5	8	2000	accelerated	0.743	0.8684400500234485
OG0004296_1 	8	11	1546851	accelerated	0.7439024074888159	0.8693589091581551
OG0000188_3 	7	9	2000	accelerated	0.744	0.8693370839193624
OG0001063_1 	7	8	2000	accelerated	0.744	0.86920125
OG0003863_1 	8	10	72887	accelerated	0.7441483961254562	0.8692387998484669
OG0001557_1 	8	11	1546851	accelerated	0.7442553851723513	0.869227977965272
OG0003143_1 	7	11	117235	accelerated	0.7448521759899005	0.8697891175818344
OG0001974_1 	5	9	2000	accelerated	0.745	0.869825890068707
OG0004190_1 	8	10	665891	accelerated	0.7453926185784997	0.870148416723098
OG0007571_1 	7	4	28423	accelerated	0.7454967632986209	0.8701341397414594
OG0006884_1 	6	11	190747	accelerated	0.7458426824920837	0.8704020191967083
OG0005938_1 	8	8	44527	accelerated	0.7458677685950413	0.8702954597042952
OG0005272_1 	8	10	72887	accelerated	0.7459115355065306	0.8702107272557854
OG0005678_1 	8	10	941109	accelerated	0.7465397243680335	0.8708077252885783
OG0001906_1 	8	11	1546851	accelerated	0.7465475265408291	0.8706809945321758
OG0004632_1 	8	11	1546851	accelerated	0.7465643347628942	0.8705648052124392
OG0003578_1 	8	11	1546851	accelerated	0.7466884570181438	0.870573770953479
OG0000816_2 	7	8	2000	accelerated	0.747	0.8708012160898037
OG0007812_1 	8	5	2000	accelerated	0.747	0.8706654715510523
OG0008101_1 	8	3	17415	accelerated	0.7471290767110703	0.8706801911734215
OG0000450_2 	8	10	190747	accelerated	0.7471323421477551	0.8705483126443455
OG0000448_2 	8	10	72887	accelerated	0.747365821534409	0.8706846755395412
OG0002868_1 	8	10	72887	accelerated	0.7476950938426078	0.870932577763075
OG0003348_1 	7	9	17415	accelerated	0.7478180983004135	0.8709401746093756
OG0004633_1 	8	11	1546851	accelerated	0.7480744888684318	0.8711030919279341
OG0007633_1 	8	7	10348	accelerated	0.7481638964051024	0.8710715436656729
OG0003564_1 	8	11	1546851	accelerated	0.7486304531367375	0.8714790437651232
OG0004135_1 	8	10	665891	accelerated	0.7489337546254025	0.8716964015152762
OG0002417_2 	7	11	28423	accelerated	0.7492787277461121	0.871962186359172
OG0003133_1 	8	11	1546851	accelerated	0.7495264606668209	0.8721147442274851
OG0001053_1 	8	11	1546851	accelerated	0.7497372099127136	0.8722242288030745
OG0000471_2 	7	5	2000	accelerated	0.75	0.8723942128189173
OG0005370_1 	7	11	72887	accelerated	0.7501371967950828	0.8724180775294501
OG0002339_1 	8	10	72887	accelerated	0.7506859839754143	0.8729205446631684
OG0000782_2 	8	6	2000	accelerated	0.751	0.873149898927072
OG0008696_1 	8	3	2000	accelerated	0.751	0.8730141480099503
OG0003057_1 	8	11	1546851	accelerated	0.7510870394385537	0.8729796042098656
OG0005472_1 	5	10	28423	accelerated	0.7516712405882767	0.8735228265275948
OG0004615_1 	8	10	665891	accelerated	0.7518561680042289	0.8736019530952013
OG0007008_1 	8	7	2000	accelerated	0.752	0.873633312616532
OG0001537_2 	4	11	28423	accelerated	0.7522341847864331	0.8737696131191798
OG0003526_1 	8	10	665891	accelerated	0.752393795953674	0.8738192625575676
OG0005867_1 	6	10	17415	accelerated	0.7525548283385004	0.8738705468996688
OG0004345_1 	8	9	17415	accelerated	0.7527276903640749	0.8739355498217684
OG0003503_1 	8	11	1546851	accelerated	0.7531703343590804	0.8743137074992772
OG0006445_1 	8	9	17415	accelerated	0.7533302710151585	0.8743636194319062
OG0000175_4 	8	10	665891	accelerated	0.753634244797924	0.8745806686875799
OG0007377_1 	8	8	17415	accelerated	0.7537896187413873	0.8746252295669387
OG0007373_1 	3	9	2000	accelerated	0.754	0.8747335919317301
OG0004248_1 	8	11	1546851	accelerated	0.7540711453251809	0.874680414768287
OG0003871_1 	8	11	1546851	accelerated	0.7541888028796363	0.874681197321396
OG0005514_1 	8	10	314555	accelerated	0.7547908798433347	0.8752437048059265
OG0005620_1 	8	11	1546851	accelerated	0.7548783326006568	0.8752093801915198
OG0001655_1 	8	11	1546851	accelerated	0.7553201255186306	0.8755858261244652
OG0005194_1 	7	10	117235	accelerated	0.7554334845951756	0.8755814857104524
OG0001010_2 	8	8	10348	accelerated	0.7555083107846927	0.8755324922097253
OG0001046_1 	7	9	28423	accelerated	0.7555586828032649	0.8754551791910757
OG0001936_2 	8	11	1546851	accelerated	0.7555877641315127	0.8753532247306043
OG0000308_2 	7	5	2000	accelerated	0.756	0.8756951200619675
OG0006000_1 	5	10	2000	accelerated	0.756	0.8755594795539033
OG0000823_2 	7	10	117235	accelerated	0.7569946772212366	0.8765756855479613
OG0000737_2 	7	7	2000	accelerated	0.757	0.8764461133477857
OG0008762_1 	5	6	2000	accelerated	0.757	0.8763104195695928
OG0000266_4 	6	11	190747	accelerated	0.7571744623740472	0.8763766958468654
OG0003219_1 	8	11	1546851	accelerated	0.7573633989294304	0.8764597018720556
OG0005802_1 	8	11	1546851	accelerated	0.7575457060846629	0.8765350115126933
OG0003972_1 	7	11	72887	accelerated	0.7579574141148063	0.8768756901340564
OG0005818_1 	8	11	1546851	accelerated	0.758190452671279	0.8770095938464036
OG0002583_1 	8	11	1546851	accelerated	0.7582563926193804	0.8769502007138604
OG0007625_1 	8	7	44527	accelerated	0.7584441250449155	0.877031661453887
OG0005518_1 	8	11	1546851	accelerated	0.7586895275725953	0.87717977387665
OG0007511_1 	3	10	2000	accelerated	0.759	0.8774030612244897
OG0005537_1 	8	10	665891	accelerated	0.7595571627661108	0.8779114091825956
OG0004120_1 	7	3	2000	accelerated	0.76	0.8782874806800619
OG0004949_1 	7	10	117235	accelerated	0.7601931147429117	0.8783748908874596
OG0007051_1 	7	9	5334	accelerated	0.760779902512186	0.878917078350373
OG0005906_1 	7	10	117235	accelerated	0.7619080114644465	0.8800843815417375
OG0006892_1 	7	7	2000	accelerated	0.762	0.8800546802594995
OG0008891_1 	6	5	2000	accelerated	0.762	0.8799187644787645
OG0006778_1 	6	11	10348	accelerated	0.7620796289137998	0.8798748278858062
OG0003025_1 	8	10	941109	accelerated	0.762131950569009	0.8797993815662313
OG0004909_1 	8	8	17415	accelerated	0.7621454002526703	0.8796790919557296
OG0004951_1 	8	10	665891	accelerated	0.7622264204212682	0.8796368182574197
OG0003491_1 	8	11	1546851	accelerated	0.7624214527682243	0.8797261114734588
OG0008088_1 	6	6	2000	accelerated	0.763	0.8802578305817004
OG0007823_1 	3	7	2000	accelerated	0.763	0.880122030237581
OG0001093_2 	7	7	17415	accelerated	0.7634087515791892	0.8804576948260987
OG0006514_1 	8	8	10348	accelerated	0.7634325473521454	0.8803493455508932
OG0001855_1 	8	11	1546851	accelerated	0.7638018129606907	0.8806393454906839
OG0004304_1 	8	11	1546851	accelerated	0.7643047666824836	0.8810833704108741
OG0004679_1 	8	11	1546851	accelerated	0.7643306254856607	0.8809773526678409
OG0001191_1 	7	5	2000	accelerated	0.7647647647647647	0.8813418844244985
OG0001187_1 	8	8	5334	accelerated	0.7649043869516311	0.8813669442498606
OG0002654_1 	8	11	1546851	accelerated	0.7649732167446094	0.8813104378427495
OG0005602_1 	6	9	2000	accelerated	0.765	0.8812055153289169
OG0007889_1 	6	8	2000	accelerated	0.765	0.8810697781885397
OG0008699_1 	4	4	2000	accelerated	0.765	0.880934082858463
OG0004961_1 	8	8	44527	accelerated	0.765012351223894	0.8808126501541508
OG0002883_1 	7	9	28423	accelerated	0.7653061224489796	0.8810152236414195
OG0004271_1 	7	11	72887	accelerated	0.765359602667179	0.8809411559640543
OG0006188_1 	8	9	44527	accelerated	0.7653611210923464	0.8808073114371978
OG0002317_1 	7	10	44527	accelerated	0.7653611210923464	0.8806717609121998
OG0002211_1 	7	8	5334	accelerated	0.7656542932133483	0.8808735421382068
OG0005918_1 	8	8	17415	accelerated	0.7657326596233348	0.8808281686159498
OG0007686_1 	6	10	17415	accelerated	0.7659085688031243	0.8808949959915338
OG0005874_1 	8	10	665891	accelerated	0.7662721093747653	0.8811775702545556
OG0006887_1 	6	11	117235	accelerated	0.7665825030708339	0.8813989505552245
OG0005022_1 	8	7	10348	accelerated	0.7667182064166989	0.8814194387112019
OG0000703_1 	8	7	117235	accelerated	0.7669106231980484	0.8815051083246437
OG0003363_1 	8	11	1546851	accelerated	0.7670140415298285	0.8814884704147753
OG0005858_1 	8	10	665891	accelerated	0.7673833973575374	0.8817774184789161
OG0002954_1 	8	11	1546851	accelerated	0.7673838276744848	0.8816424215614818
OG0005410_1 	8	11	1546851	accelerated	0.7676883910781958	0.8818568290200752
OG0006489_1 	8	10	665891	accelerated	0.7678468451150944	0.8819033580530815
OG0002948_1 	7	11	314555	accelerated	0.7679107324516785	0.8818412757704193
OG0002196_1 	7	8	2000	accelerated	0.768	0.8818083538083539
OG0004966_1 	8	10	665891	accelerated	0.7683445112885835	0.8820684647481558
OG0007589_1 	7	6	17415	accelerated	0.76869185712645	0.8823317494219323
OG0001648_1 	8	11	1546851	accelerated	0.7688396989992501	0.882365990701058
OG0006313_1 	7	9	10348	accelerated	0.7688442211055276	0.8822357644576474
OG0002982_1 	7	11	314555	accelerated	0.7695384028484232	0.8828968295377722
OG0004177_1 	7	10	117235	accelerated	0.770957726295677	0.8843895243192356
OG0000676_2 	7	8	2000	accelerated	0.771	0.884302346985734
OG0002194_1 	8	10	72887	accelerated	0.77153989682801	0.8847858602121214
OG0000818_2 	8	10	72887	accelerated	0.7716496542640764	0.8847760259059192
OG0002184_1 	8	11	1546851	accelerated	0.7725123508108674	0.8856293846999165
OG0003018_1 	8	9	450660	accelerated	0.7729483606411872	0.8859933914631546
OG0000742_2 	8	7	2000	accelerated	0.773	0.8859167688534642
OG0002580_1 	7	11	72887	accelerated	0.7731525944625854	0.8859558542217244
OG0005967_1 	7	10	117235	accelerated	0.7732057253015336	0.8858809696720145
OG0002297_1 	8	6	314555	accelerated	0.7732260935910478	0.8857685769542307
OG0001286_1 	8	9	117235	accelerated	0.7732398450961325	0.8856486399791335
OG0006532_1 	8	10	665891	accelerated	0.7735705682886466	0.8858917351959276
OG0000084_2 	7	10	117235	accelerated	0.7736190248729059	0.8858115542074605
OG0004823_1 	7	11	117235	accelerated	0.7739602169981917	0.8860665353690828
OG0001981_1 	7	8	2000	accelerated	0.774	0.885976423759951
OG0006855_1 	6	11	28423	accelerated	0.7740641711229946	0.8859142518730493
OG0004220_1 	7	11	72887	accelerated	0.774119196575568	0.8858416334244754
OG0006324_1 	8	10	72887	accelerated	0.7743387114477006	0.8859572372600546
OG0002040_1 	7	11	314555	accelerated	0.774339377908899	0.8858224493000058
OG0005900_1 	7	10	117235	accelerated	0.7743564373326055	0.885706452797291
OG0003604_1 	6	11	665891	accelerated	0.7743938151575495	0.8856137283470477
OG0000440_2 	6	8	2000	accelerated	0.7747747747747747	0.8859138998304008
OG0003637_1 	7	11	314555	accelerated	0.7753249065337369	0.8864073893199924
OG0003031_1 	8	10	665891	accelerated	0.775682997741362	0.8866812068662534
OG0007895_1 	5	9	2000	accelerated	0.776	0.8869079792112504
OG0005686_1 	7	10	72887	accelerated	0.776061246329885	0.8868424176690433
OG0005924_1 	8	10	665891	accelerated	0.7763738046037773	0.8870640184936495
OG0006831_1 	6	10	2000	accelerated	0.777	0.8876438502673797
OG0002518_1 	7	10	117235	accelerated	0.7775180837996452	0.8881000171967534
OG0000445_1 	6	10	17415	accelerated	0.7775353164120822	0.8879840477796148
OG0001394_1 	7	9	5334	accelerated	0.7776527934008249	0.8879825803692681
OG0000754_2 	7	10	17415	accelerated	0.7777905374368397	0.8880042523156589
OG0001039_1 	7	4	2000	accelerated	0.778	0.8881077862595419
OG0007542_1 	7	7	2000	accelerated	0.778	0.8879722179819874
OG0008484_1 	5	7	2000	accelerated	0.778	0.887836691086691
OG0000739_2 	8	11	1546851	accelerated	0.778384885012367	0.8881403609396411
OG0005262_1 	7	10	44527	accelerated	0.7784764642472153	0.8881093260873404
OG0002233_1 	8	10	665891	accelerated	0.7785453409582392	0.8880524049343639
OG0005104_1 	8	11	1546851	accelerated	0.7788645658113006	0.888281018696018
OG0000517_1 	4	10	2000	accelerated	0.779	0.8882999847491232
OG0008990_1 	3	6	2000	accelerated	0.779	0.8881645318694725
OG0006317_1 	7	11	314555	accelerated	0.7794061546286877	0.8884921204693853
OG0004100_1 	7	10	117235	accelerated	0.7794742319043314	0.8884342731629095
OG0000212_1 	8	8	2000	accelerated	0.78	0.8888980338363055
OG0000286_1 	3	4	2000	accelerated	0.78	0.8887625723864676
OG0000813_1 	5	9	2000	accelerated	0.78	0.888627152216974
OG0007562_1 	7	8	2000	accelerated	0.78	0.888491773308958
OG0008930_1 	7	3	2000	accelerated	0.7802197802197802	0.8886067474033963
OG0006221_1 	6	9	17415	accelerated	0.7807511197886758	0.8890764731434556
OG0000928_1 	4	9	2000	accelerated	0.7807807807807807	0.888974858824105
OG0003773_1 	8	11	1546851	accelerated	0.7809030022497478	0.8889786461360177
OG0005341_1 	8	11	1546851	accelerated	0.7811220393286538	0.8890926302420984
OG0005979_1 	8	10	665891	accelerated	0.7811583930030275	0.8889986764815276
OG0005880_1 	8	10	665891	accelerated	0.7812214666730741	0.888935155427572
OG0000459_3 	8	8	44527	accelerated	0.7813061444484369	0.888896232812076
OG0006505_1 	8	10	665891	accelerated	0.7816319113852955	0.8891315687551886
OG0002436_1 	7	11	314555	accelerated	0.7820638351983723	0.8894875716121433
OG0007035_1 	7	10	117235	accelerated	0.7825886688162137	0.8899491219374647
OG0001967_1 	7	11	314555	accelerated	0.7826736607852488	0.8899104260479478
OG0006100_1 	7	11	72887	accelerated	0.7827351553067721	0.889845029075374
OG0005865_1 	6	8	2000	accelerated	0.783	0.8900107935542718
OG0006200_1 	8	8	117235	accelerated	0.7833296371483649	0.8902501439365138
OG0000743_2 	8	11	1546851	accelerated	0.7834958774603035	0.890303750117126
OG0002460_1 	8	10	665891	accelerated	0.7837624345235235	0.8904713148354938
OG0000090_5 	5	8	2000	accelerated	0.784	0.8906058948647827
OG0006704_1 	7	5	2000	accelerated	0.784	0.8904706061066383
OG0006646_1 	7	10	117235	accelerated	0.7841922991623591	0.8905537394952854
OG0007039_1 	7	10	117235	accelerated	0.7843153980006141	0.8905582734776905
OG0004841_2 	4	9	2000	accelerated	0.786	0.8923355602793805
OG0005609_1 	7	11	314555	accelerated	0.7860817040216181	0.8922928345179352
OG0000392_2 	6	10	5334	accelerated	0.7862767154105736	0.8923787190535609
OG0004972_1 	8	10	665891	accelerated	0.7865756411681138	0.8925824964355725
OG0000433_1 	7	11	28423	accelerated	0.7866591612721644	0.8925418131763238
OG0007787_1 	8	3	2000	accelerated	0.787	0.8927930511303293
OG0006256_1 	8	10	72887	accelerated	0.787092171336059	0.8927621609647624
OG0004180_1 	7	9	10348	accelerated	0.7879783533049864	0.8936317530200794
OG0001863_1 	7	8	2000	accelerated	0.788	0.8935207764634516
OG0006604_1 	5	10	2000	accelerated	0.788	0.8933852918877938
OG0002635_1 	8	11	1546851	accelerated	0.7886116211114271	0.8939431611658795
OG0003345_1 	8	9	17415	accelerated	0.7887000459347726	0.8939078737993473
OG0001176_1 	8	10	665891	accelerated	0.7888552832733138	0.8939483105538901
OG0000416_3 	7	7	2000	accelerated	0.789	0.8939768146688892
OG0001284_1 	8	6	2000	accelerated	0.789	0.8938413636363637
OG0006586_1 	8	8	2000	accelerated	0.789	0.8937059536433873
OG0005498_1 	8	11	1546851	accelerated	0.7893050575940194	0.8939160732551473
OG0001097_1 	8	10	72887	accelerated	0.7894303589068159	0.8939225796677666
OG0000001_12 	3	4	2000	accelerated	0.79	0.8944321623258631
OG0000905_1 	8	5	2000	accelerated	0.79	0.8942967448902347
OG0002551_1 	8	11	1546851	accelerated	0.79008042202167	0.8942523941047572
OG0001273_1 	8	7	10348	accelerated	0.7906841901816777	0.8948003163294088
OG0005168_1 	8	11	1546851	accelerated	0.7906949682647838	0.8946771001385879
OG0000108_5 	7	7	2000	accelerated	0.791	0.8948868210016645
OG0005613_1 	8	8	17415	accelerated	0.791341295360588	0.8951374985493368
OG0007023_1 	7	10	117235	accelerated	0.7916815940768036	0.895386973061906
OG0001700_1 	7	8	5334	accelerated	0.7919010123734533	0.8954996777852858
OG0007045_1 	8	9	117235	accelerated	0.7923234390992835	0.8958418802578774
OG0005746_1 	8	10	190747	accelerated	0.7923940737944701	0.8957862851166092
OG0006895_1 	7	8	28423	accelerated	0.793273290177315	0.8966446546720762
OG0003409_1 	6	10	5334	accelerated	0.7934008248968879	0.8966532599386382
OG0001311_2 	8	8	10348	accelerated	0.7935833011209896	0.8967239447607133
OG0004068_1 	8	10	665891	accelerated	0.7941774516664815	0.897259716849544
OG0007254_1 	8	7	190747	accelerated	0.7943045274393441	0.8972677068535996
OG0002684_1 	7	7	17415	accelerated	0.7949925347421615	0.8979092420343114
OG0000113_3 	4	9	2000	accelerated	0.795	0.8977820570910738
OG0008091_1 	7	5	2000	accelerated	0.795	0.8976464814255513
OG0008440_1 	7	4	2000	accelerated	0.795	0.8975109467008908
OG0006517_1 	7	10	117235	accelerated	0.7952471126123821	0.8976543872286807
OG0002378_1 	8	9	117235	accelerated	0.7952917093142272	0.8975692242328267
OG0006223_1 	6	11	28423	accelerated	0.7955249085280045	0.8976969123247645
OG0003254_1 	5	11	2000	accelerated	0.796	0.898097480006036
OG0007282_1 	6	8	2000	accelerated	0.796	0.8979619794809898
OG0008086_1 	3	7	2000	accelerated	0.796	0.8978265198370795
OG0003941_1 	8	11	1546851	accelerated	0.7978174859713998	0.8997407756573389
OG0004119_1 	8	10	665891	accelerated	0.7981942909318084	0.9000299673197303
OG0005434_1 	8	11	1546851	accelerated	0.7982211729294533	0.8999245642330401
OG0006408_1 	8	10	190747	accelerated	0.7987732634338139	0.9004112303172964
OG0007088_1 	8	9	117235	accelerated	0.7989320504290565	0.9004544680521639
OG0007229_1 	8	5	5334	accelerated	0.7990251218597675	0.9004236377009015
OG0007001_1 	8	8	17415	accelerated	0.7990353697749196	0.9002994966556772
OG0005925_1 	7	10	117235	accelerated	0.7992425534818657	0.9003972536362679
OG0002959_1 	8	11	1546851	accelerated	0.7998308834272223	0.900924301805565
OG0007669_1 	7	4	2000	accelerated	0.8	0.9009790631119144
OG0000063_3 	7	11	117235	accelerated	0.800791579234693	0.9017347346291867
OG0001378_1 	7	5	2000	accelerated	0.8009999999999999	0.9018336093961752
OG0001168_2 	7	10	2000	accelerated	0.801	0.9016978319783198
OG0003321_1 	8	3	2000	accelerated	0.801	0.9015620954388078
OG0006116_1 	7	10	117235	accelerated	0.8010304177968849	0.9014606312262655
OG0004653_1 	8	11	1546851	accelerated	0.8010395386723902	0.9013352341088731
OG0008939_1 	8	3	117235	accelerated	0.8010748102021666	0.9012392951973518
OG0003375_1 	8	11	1546851	accelerated	0.8015582514794468	0.9016475171222844
OG0007069_1 	7	9	44527	accelerated	0.8017249124067918	0.9016993336440406
OG0007900_1 	6	7	2000	accelerated	0.802	0.9018730636185893
OG0004754_1 	8	10	190747	accelerated	0.8020383341022522	0.901780544974818
